BARCODE,PRODUCT CODE,MODEL NAME,PRODUCT NAME,BRAND NAME,MRP,NET QTY,CATEGORY,DISCOUNT,DIWALI SCHEME A,DIWALI SCHEME B,DIWALI SCHEME C,RETAIL,,Brand Name,LARAH,
8904279401556,NOT MENTIONED,STEEL MEAL BOX CLASSIC,STEEL MEAL BOX CLASSIC,PEXPO,899,1,0,0,0,0,0,,,,,
8901309204491,NOT MENTIONED,AKHAND DIYA,BOROSIL AKHAND DIYA ,BOROSIL,345,1,DIYA,30,0,0,0,20,,,,
8907516097246,NOT MENTIONED,FLUTED 7 PC PUDDING SET SMALL ERBA,FLUTED 7 PC PUDDING SET SMALL ERBA,LARAH,595,0,PUDDING SET SMALL,0,300,310,315,,,,,
8907516097239,HTTC7MPD1RLIFL,FLUTED 7 PC PUDDING SET SMALL RED LILY,FLUTED 7 PC PUDDING SET SMALL RED LILY,LARAH,595,18,PUDDING SET SMALL,0,300,310,315,,,,,
8907516097222,NOT MENTIONED,FLUTED 7 PC PUDDING SET SMALL PENTAS,FLUTED 7 PC PUDDING SET SMALL PENTAS,LARAH,595,18,PUDDING SET SMALL,0,300,310,315,,,,,
8907516097208,HTTC7MPD1FRNFL,FLUTED 7 PC PUDDING SET SMALL FERN,FLUTED 7 PC PUDDING SET SMALL FERN,LARAH,595,22,PUDDING SET SMALL,0,300,310,315,,,,,
8907516097192,HTTC7MPD1CSCFL,FLUTED 7 PC PUDDING SET SMALL CLASSIC,FLUTED 7 PC PUDDING SET SMALL CLASSIC,LARAH,595,27,PUDDING SET SMALL,0,300,310,315,,,,,
8907516110815,NOT MENTIONED,FLUTED 7 PC PUDDING SET SMALL GREEN HERBS,FLUTED 7 PC PUDDING SET SMALL GREEN HERBS,LARAH,595,31,PUDDING SET SMALL,0,300,310,315,,,,,
8907516110808,NOT MENTIONED,FLUTED 7 PC PUDDING SET SMALL  LAVENDER,FLUTED 7 PC PUDDING SET SMALL  LAVENDER,LARAH,595,0,PUDDING SET SMALL,0,300,310,315,,,,,
8907516198271,NOT MENTIONED,FLUTED 7 PC PUDDING SET SMALL PERSIA,FLUTED 7 PC PUDDING SET SMALL PERSIA,LARAH,595,0,PUDDING SET SMALL,0,300,310,315,,,,,
8907516097215,NOT MENTIONED,FLUTED 7 PC PUDDING SET SMALL HELANA,FLUTED 7 PC PUDDING SET SMALL HELANA,LARAH,595,16,PUDDING SET SMALL,0,300,310,315,,,,,
8907516200059,NOT MENTIONED,12 N 16CL MUG S SAUCER KROMA,12 N 16CL MUG S SAUCER KROMA,LARAH,895,1,CUP SAUCER 16 CL,46,5,3,2,36,,,,
8907516165211,NOT MENTIONED,8 N FAMIL Y MUG SET INDIGO RAY,8 N FAMIL Y MUG SET INDIGO RAY,LARAH,925,1,FAMILY MUG SET 8 PC,46,5,3,2,36,,,,
8907516154284,NOT MENTIONED,12 N 14CL CUP SAIJCER BLLE TC,12 N 14CL CUP SAIJCER BLLE TC,LARAH,715,1,CUP SAUCER 14 CL ,46,5,3,2,36,,,,
8907516172332,NOT MENTIONED,7 N PD\SET S OCEAN,7 N PD\SET S OCEAN,LARAH,675,7,PUDDING SET REGULAR,0,350,355,365,,,,,
8907516166843,NOT MENTIONED,10 N SNACK SET JAZZBLUE,10 N SNACK SET JAZZBLUE,LARAH,450,1,SNACK SET 10 PC,50,5,3,2,40,,,,
8907516049610,NOT MENTIONED,6 N 18CL MUG LAVENDER,TEA/COFFEE SERIES,LARAH,375,1,COFFEE MUG 18 CL,46,5,3,2,36,,,,
8907516092197,NOT MENTIONED,2 N 40 CL MUG WAVES BLUE LH,2 N 40 CL MUG WAVES BLUE LH,LARAH,295,1,39 CL MUG 1 PC,46,5,3,2,36,,,,
8907516001878,NOT MENTIONED,7 PCS PUDDING SET LARGE,7 PCS PUDDING SET LARGE,LARAH,595,1,PUDDING SET SMALL,0,300,310,315,,,,,
8907516109277,NOT MENTIONED,18 N THAL SET ROSE RED ,18 N THAL SET ROSE RED ,LARAH,1950,1,THALI SET SILK,0,850,875,890,,,,,
8904297306239,900300129,HOME PACK CARRIER 3,HOME PACK CARRIER 3,JAYPEE ,733,41,JAYPEE HOUSEHOLD,0,51.84,50.3,47.75,,,,,
8904127920772,NOT MENTIONED,BP35 WITH LID 995 ML ,BP35 WITH LID 995 ML ,YERA,115,1,0,0,0,0,0,,,,,
8904121210183,NOT MENTIONED,NOWSTEEL ,NOWSTEEL NEO SR,JAYPEE PLUS ,850,12,JAYPEE HOUSEHOLD,0,51.84,50.3,47.75,,,,,
8904121206988,NOT MENTIONED,MAXIMA SOAPDISH ,MAXIMA SOAPDISH ,JAYPEE PLUS ,50,158,JAYPEE HOUSEHOLD,0,51.84,50.3,47.75,,,,,
8904121211500,NOT MENTIONED,WAVES  ,WAVES ( LIQUID SOAP DISPENSER),JAYPEE PLUS ,425,52,JAYPEE HOUSEHOLD,0,51.84,50.3,47.75,,,,,
8904296600048,NOT MENTIONED,VOLGA FRIDGE BOTTLE ,(FRIDGE BOTTLE) VOLGA 1LTR.,JAYPEE ,159,2,JAYPEE HOUSEHOLD,0,51.84,50.3,47.75,,,,,
8904296600512,NOT MENTIONED,IGLOO ,"(FRIDGE BOTTLE ) IGLOO, 1LTR",JAYPEE ,175,2,JAYPEE HOUSEHOLD,0,51.84,50.3,47.75,,,,,
8904296600079,NOT MENTIONED,IRISH FRIDGE BOTTLE ,(FRIDGE BOTTLE)  IRISH ,JAYPEE ,142,3,JAYPEE HOUSEHOLD,0,51.84,50.3,47.75,,,,,
8904296600505,NOT MENTIONED,STREAM FRIDGE BOTTLE ,(FRIDGE BOTTLE) STREAM ,JAYPEE ,142,3,JAYPEE HOUSEHOLD,0,51.84,50.3,47.75,,,,,
8904121200559,NOT MENTIONED,SKOOL COOL 750,WATER BOTTLE SKOOL COOL 750,JAYPEE ,231,2,JAYPEE HOUSEHOLD,0,51.84,50.3,47.75,,,,,
8904297301883,NOT MENTIONED,TRUSTEEL WATER BOTTLE 850,"TRUSTEEL 850, 550ML",JAYPEE ,400,1,JAYPEE HOUSEHOLD,0,51.84,50.3,47.75,,,,,
8904166401539,NOT MENTIONED,STEEL LIFE ,STEEL LIFE 900,DALM LINE ,290,1,0,0,0,0,0,,,,,
8904052863816,NOT MENTIONED,ELLIE SQUARE ,ELLIE SQUARE (750ML),PEARLPET,145,1,0,62 net,65 net,70 net,0,#VALUE!,,,,
8904297300527,NOT MENTIONED,CASSEROLE 3250,CASSEROLE ALISA NEO 3250,JAYPEE ,882,23,JAYPEE HOUSEHOLD,0,51.84,50.3,47.75,,,,,
8904121206599,S5003,NOWBOX (1.2LTR),NOW BOX S5003 (1200ML),JAYPEE PLUS ,175,193,JAYPEE HOUSEHOLD,0,51.84,50.3,47.75,,,,,
8904121210428,NOT MENTIONED,NOWBOX (2.4LTR),NOWBOX (2.4LTR),JAYPEE PLUS ,230,2,JAYPEE HOUSEHOLD,0,51.84,50.3,47.75,,,,,
8904121206759,NOT MENTIONED,BUNCH HOLDER,BUNCH HOLDER ,JAYPEE PLUS ,220,50,JAYPEE HOUSEHOLD,0,51.84,50.3,47.75,,,,,
8904121210442,S8004,NOWBOX (4.3LTR),NOWBOX (4.3LTR),JAYPEE PLUS ,410,1,JAYPEE HOUSEHOLD,0,51.84,50.3,47.75,,,,,
8904121209958,S7001,NOWBOX DIVIDER 3.9LTR,NOWBOX DIVIDER 3.9LTR,JAYPEE PLUS ,600,30,JAYPEE HOUSEHOLD,0,51.84,50.3,47.75,,,,,
8904297303887,NOT MENTIONED,H2GO -500,WATER BOTTLE -H2GO 500,JAYPEE PLUS ,171,1,JAYPEE HOUSEHOLD,0,51.84,50.3,47.75,,,,,
8904121210817,NOT MENTIONED,ECHO LUNCH BOX ,ECHO LUNCH BOX (1500ML),JAYPEE PLUS ,2965,1,JAYPEE HOUSEHOLD,0,51.84,50.3,47.75,,,,,
8904052800804,NOT MENTIONED,SPORTY BOTTLE ,SPORTY BOTTLE (500ML),PEARLPET,82,1,0,0,0,0,0,,,,,
8904121210053,NOT MENTIONED,BUT.r,BUT.r(500GM),JAYPEE PLUS ,175,73,JAYPEE HOUSEHOLD,0,51.84,50.3,47.75,,,,,
8904052866008,NOT MENTIONED,FRESH & SEAL ,FRESH & SEAL (500ML),PEARLPET,77,1,0,40,0,0,0,30,,,,
8904052862420,NOT MENTIONED,ZEST,ZEST SET OF 2,PEARLPET,100,1,0,40,0,0,0,30,,,,
8904121204915,NOT MENTIONED,QUARTER PLATE PRINTED,QUARTER PLATE PRINTED,JAYPEE ,511,6,JAYPEE HOUSEHOLD,0,51.84,50.3,47.75,,,,,
8904121204939,NOT MENTIONED,SQUARE FULL PLATED PRINTED,SQUARE FULL PLATED PRINTED,JAYPEE ,822,1,JAYPEE HOUSEHOLD,0,51.84,50.3,47.75,,,,,
8901309229135,BCLJRW960600,600 ML CLASSIC GLASS JAR ,CLASSIC JAR - 600 ML WITH WOODEN LID,BOROSIL,595,5,JAR BOROSIL,50,0,0,0,40,,,,
8901309213080,BCLJR962600,GLASSIS GLASS JAR SET OF 2,GLASSIS GLASS JAR SET 600ML+600ML,BOROSIL,675,19,JAR BOROSIL,50,0,0,0,40,,,,
8901309430012,NOT MENTIONED,SETOF 2 GOURMET 0.5L COOK&SERVE,SETOF 2 GOURMET 0.5L COOK&SERVE,BOROSIL,520,1,OLD GLASSES BOROSIL,30,0,0,0,20,,,,
8904121214099,NOT MENTIONED,FRIG IT THE ASSORTMENT BOX BIG 8.0L,FRIGIT BIG 8 LTR,JAYPEE PLUS ,1495,1,JAYPEE HOUSEHOLD,0,51.84,50.3,47.75,,,,,
8904121213016,NOT MENTIONED,KLARO RECTANGLE 370,UNIKLASS,JAYPEE PLUS ,330,1,JAYPEE GLASSWARE,45,5,3,2,35,,,,
8904246400018,NOT MENTIONED,MAXIMUM RETAIL PRICE,STEAM 1500,WARMRO,671,2,0,0,0,0,0,,,,,
8906175200639,DZ 404,BUCKET 16 FROSTY,BUCKET 16 FROSTY,DREAMZ,257,0,HOUSEHOLD,LIST RATE,0,0,0,LIST RATE,,,,
8904296600949,NOT MENTIONED, DINNER SET 34, DINNER SET 34 PRINTED,JAYPEE ,2396,1,JAYPEE HOUSEHOLD,0,51.84,50.3,47.75,,,,,
897913304614,DZ 205,ROUND BOWL PLAIN,ROUND BOWL PLAIN 6N,DREAMZ,207,1,HOUSEHOLD,LIST RATE,0,0,0,LIST RATE,,,,
8904121213931,NOT MENTIONED,ASPIRE MUITIPURPOSE RACK,ASPIRE MUITIPURPOSE RACK 1N,JAYPEE PLUS ,395,12,JAYPEE HOUSEHOLD,0,51.84,50.3,47.75,,,,,
8902061190947,NOT MENTIONED,ZERO DUST BROOM XL,ZERO DUST BROOM ,MILTON,199,6,0,0,0,0,0,,,,,
8904297306857,NOT MENTIONED,BOTANICA 10 PLANTER,BOTANICA SET 10 PLANTER,JAYPEE ,244,0,JAYPEE HOUSEHOLD,0,51.84,50.3,47.75,,,,,
8907516110518,NOT MENTIONED,7N SNACK SET ,BLUEBELL,LARAH,945,0,SNACK SET 7 PC,46,5,3,2,36,,,,
8904297307205,NOT MENTIONED,PLANTER HANGREENS,PLANTER HANGREENS 2.0 L,JAYPEE ,144,4,JAYPEE HOUSEHOLD,0,51.84,50.3,47.75,,,,,
8904297305928,NOT MENTIONED,TRAY DOX 3 TIER,TRAY DOX 3 TIER 1U,JAYPEE ,607,1,JAYPEE HOUSEHOLD,0,51.84,50.3,47.75,,,,,
8904296603544,NOT MENTIONED,ZIPPY,ZIPPY 275 ML 1U,JAYPEE ,389,1,JAYPEE HOUSEHOLD,0,51.84,50.3,47.75,,,,,
8904052862765,NOT MENTIONED,ROYALE ONYX ,POLYMERS LIMITED,PEARLPET,90,12,0,32 net,35 net,40 net,0,#VALUE!,,,,
8901309205405,NOT MENTIONED,TEA LIGHT, DECORATIVE,BOROSIL,545,0,DIYA,30,0,0,0,20,,,,
8901309001397,HDTURLDISSEC,URLI FLOWER DIYA,URLI FLOWER DIYA 1N,BOROSIL,995,1,DIYA,30,0,0,0,20,,,,
8904121211975,NOT MENTIONED,RIB BOX SAMLL,RIB BOX SAMLL 1N,JAYPEE PLUS ,260,3,JAYPEE HOUSEHOLD,0,51.84,50.3,47.75,,,,,
8901309000291,CFTWOK26,TRY PLYWOK -3.5L/26CM,TRI-PLY WOK-3.5L/26CM,BOROSIL,3895,17,TRIPLY,50,0,0,0,40,,,,
8901309000246,CFTSPWL18 ,TRY PLY SAUCE PAN WITH LID 2.1L /18CM,COOKFRESH STAINLESS SAUCE PAN ,BOROSIL,2795,3,TRIPLY,50,0,0,0,40,,,,
8901309000178,CFTPLYILC08,TRY-PLY INNER LID PRONTO COOKER 3.5L ,TRIPLY INNER LID PRONTO COOKER 3.5L,BOROSIL,4050,0,TRIPLY ,50,0,0,0,40,,,,
8901309000185,CFTPLYILC09 ,TRI PLY INNER LID PRONTO COOKER 5L,TRI PLY INNER LID PRONTO COOKER 5L,BOROSIL,4490,11,TRIPLY,50,0,0,0,40,,,,
8901309000161,CFTPLYILC07,TRI PLY INNER LID PRONTO COOKER 2.5 L ,TRIPLY INNER LID PRONTO COOKER 2.5L,BOROSIL,3590,36,TRIPLY,50,0,0,0,40,,,,
8901309000871,NSDFP26GR21,NON STICK DEEP FRY PAN 2.7 L / 260 MM ,GRANITO NONSTICK DEEP FRYPAN 26/2.7L+LID,BOROSIL,1695,8,GRANITO,40,4,3,2,30,,,,
8901309001755,BRC06,PRONTO-1 L ,PRONTO 1.0 L RICE COOKER,BOROSIL,2690,11,RICE COOKER,40,4,3,2,30,,,,
8901309000543,BKE02,OMNI 1 L MNULTIPURPOSE KETTLE,OMNI 1.0L MULTI KETTLE,BOROSIL,1990,10,ELECTRIC KETTLE,36,4,3,2,26,,,,
8901309000505,BOCHOP02,EAZYPULL CHOPPER 900 ML,EAZYPULL CHOPPER 900ML WITH 6 BLADES,BOROSIL,495,32,PULL CHOPPER,50,0,0,0,40,,,,
8901309000499,BOCHOP01,EAZYPULL CHOPPER 600 ML,EAZYPULL CHOPPER 600ML WITH 3 BLADES,BOROSIL,395,22,PULL CHOPPER,50,0,0,0,40,,,,
8901309001076,ICCOLUNIPNK02T,COLORS GLASS LUNCH BOX KUBE PINK 2 X 240 ML +2X 320 ML,4 N TIFFIN KUBE PINK UNIVERSAL,BOROSIL,1995,16,LUNCH BOX KLIP N STORE,60,0,0,0,50,,,,
8901309001120,ICCOLUNIBLK11T,COLORS GLASS LUNCH BOX PEBBLE BLACK 2X240ML+2X320ML,4 N TIFFIN (320*2+240*2) ML COLORS BLACK,BOROSIL,1995,6,LUNCH BOX KLIP N STORE,60,0,0,0,50,,,,
8901309001359,BVCPLS2DGRAY8,AURA SET OF 2 GLASS PLATE,"AURA GLASS PLATE   8.5"" SET / 2",BOROSIL,795,76,VISION,40,0,0,0,30,,,,
807418474704,NOT MENTIONED,CASSEROLE ,RICHCRAFT 1 N,RICHCRAFT,699,40,0,0,0,0,0,,,,,
8901309002035,GBFGBMUG000,195 ML SERENE MUG SET OF 2,195 ML SERENE MUG SET OF 2,BOROSIL,190,76,CUP PRESSWARE,50,0,0,0,40,,,,
8901309002059,BGFGBMUG00004,240 ML LATTE MUG SET OF 6,6 N MUG LATTE T-240 ML PLAIN,BOROSIL,625,29,CUP PRESSWARE,50,0,0,0,40,,,,
8901309004015,SCSWSETLB06,SLATE STAINLESS STEEL LUNCH BOX SET OF 3 - 280 ML X2 + 460 ML X1,S/3 SLATE LUNCH BOX 460ML X 1 +280ML X 2,BOROSIL,1095,6,SS LUNCHBOX,40,4,3,2,30,,,,
8901309004053,GGSWSWETLB10,GLORY GREEN STAINLESS STEEL LUNCH BOX SET OF 4 -280 ML X2 + 460 ML X2,STAINLESS STEEL LUNCH BOX,BOROSIL,1395,0,SS LUNCHBOX,40,4,3,2,30,,,,
8901309005159,BGFGBKNS002,1.05L KLIP-N-STORE FLUTED,1.05L KLIP-N-STORE FLUTED,BOROSIL,795,2,KLIP N STORE,40,0,0,0,30,,,,
8901309005197,BGFGBJAR0003,GLASS JAR WITH BAMBOO LID ,1 N GLASS JAR WITH BAMBOO LID 1300ML,BOROSIL,695,12,JAR BOROSIL,50,0,0,0,40,,,,
8901309005357,BGFGBMUG00034,NOBLE X6 WHISKEY GLASSES BOROSILICATE GLASSES 300 ML,6 N WHISKEY GLASS NOBLE T-300ML,BOROSIL,995,23,GLASS PRESSWARE ,50,0,0,0,40,,,,
8901309005371,BGFGBMUG00036,CREST X6 TUMBLER GLASSES BOROSILICATE GLASSES 305 ML,6 N GLASS TUMBLER CREST T-305ML,BOROSIL,795,2,GLASS PRESSWARE ,50,0,0,0,40,,,,
8901309005517,CFTPLYILC06,TRI PLY INNER LID PRONTO COOKER 1.5L,TRIPLY INNER LID PRONTO COOKER 1.5L,BOROSIL,3290,8,TRIPLY,50,0,0,0,40,,,,
8901309005791,VJCFRYPN20,FRY PAN 900ML/20CM ,VAJRA CERAMIC FRYPAN 20 CM,BOROSIL,1695,22,VAJRA CERAMIC,40,4,3,2,30,,,,
8901309006088,SFSET3GLHS14,HANDI SERVER 800 ML + 1.2 L +2.5 L,SET OF 3 - HANDI SERVER-800ML+1.2L+2.5L,BOROSIL,2890,40,STEEL CASSEROLE,40,4,3,2,30,,,,
8901309006156,HDECOBRWNCRST,ECO COLOUR C0PPER BOTTLE SET 1L ,ECO COLOUR COPPER SET 1000 ML X 1 BROWN,BOROSIL,2455,25,COPPER BOTTLE,50,0,0,0,40,,,,
8901309006446,HDCRTSKR950ML,CREST COPPER BOTTLE,CREST - SKYLAR COPPER TABLE TOP 950ML,BOROSIL,2125,14,COPPER BOTTLE,50,0,0,0,40,,,,
8901309006460,HDCRTPLAN950ML,CREST COPPER BOTTLE,CREST - PLAIN COPPER TABLE TOP- 950ML,BOROSIL,1735,8,COPPER BOTTLE,50,0,0,0,40,,,,
8901309006590,BGFGBMUG00038,210 ML CHAI TIME MUG SET OF,6 N MUG CHAI TIME T-210ML,BOROSIL,595,48,CUP PRESSWARE,50,0,0,0,40,,,,
8901309006729,BGFGBPLT0002,FIESTA SNACK SET 19 CM BOROSILICATE GLASS PLATE SET OF 2,2 N DESIGNER PLATES 19CM,BOROSIL,595,58,GLASS PLATE,50,0,0,0,40,,,,
8901309006750,BGFGBCOM0006,CHEERS WHISKEY SET,7 N 1 PLATE 15CM + 6 WHISKEY GLASS 300ML,BOROSIL,1195,23,WHISKY SET,50,0,0,0,40,,,,
8901309006781,BGFGBCOM0009,GLASS BOWL SET ,2 N SQ BOWL 780ML + SQ BOWL 1.1L,BOROSIL,1075,50,MIXING BOWL SET,60,0,0,0,50,,,,
8901309006811,BGFGBMUG00039,155 ML SERENE MUG SET OF 2,2 N MUG SERENE T-155ML,BOROSIL,195,90,CUP PRESSWARE,50,0,0,0,40,,,,
8901309006828,BGFGBMUG00040,210 ML CHAI TIME MUG SET OF 2,2 N MUG CHAI TIME T-210ML,BOROSIL,195,160,CUP PRESSWARE,50,0,0,0,40,,,,
8901309007283,BGSG20,FLAME STAR 4 BURNER,FLAME STAR 4 BURNER,BOROSIL,14990,4,GAS STOVE,55,6,5,4,45,,,,
8901309107259,IH22MBO9225,GLASS BOWL,EVERDAY MIXING BOWL 2.5L,BOROSIL,845,48,MIXING BOWL,50,0,0,0,40,,,,
8901309107396,NOT MENTIONED,MICROWAVABLE SE OF 2 MIXING BOWLS 2.5 L+ 3.5 L,MICROWAVABLE SE OF 2 MIXING BOWLS 2.5 L+ 3.5 L,BOROSIL,1125,36,MIXING BOWL SET,60,0,0,0,50,,,,
8901309107440,BV430112098,CLASSIC MUGS SET OF 6,S/6 - CLASSIC MUG - 190 ML,BOROSIL,595,176,VISION,40,0,0,0,30,,,,
8901309107501,IH77TS11704,CLASSIC TEA SET OF 6,CLASSIC TEA SET / 6,BOROSIL,1395,33,TEA SET BOROSIL,30,2,0,0,20,,,,
8901309109178,IH22DH13216,1.6 L MICROWAVABLE SQUARE DISH WITH HANDLE,SSQUARE DISH W/O HANDLE W/O LID-1.6 LTR,BOROSIL,695,16,DISHES AND CASSEROLES,30,2,0,0,20,,,,
8901309129015,IH11TSO1120,VISION MILK POT AND SUGAR POT,GLASS MILK POT S SUGAR TOT,BOROSIL,495,10,VISION,30,0,0,0,20,,,,
8901309170154,BV430100003,6 n vision glasses large,6 n vision glasses large,BOROSIL,595,1083,VISION,40,0,0,0,30,,,,
8901309170161,bv430100002,6 N vision glasses medium ,VISION GLASS MEDIUM 295 ML SETS,BOROSIL,575,197,VISION,40,0,0,0,30,,,,
8901309170178,BV430100004,VISION 6 SMALL SQUAT GLASSES,VISION GLASS SQUAT 205 ML SETS,BOROSIL,545,75,VISION,40,0,0,0,30,,,,
8901309170192,bn430120024,6 n galaxy glasses medium,CUT GLASSES - GALAXY MEDIUM 295 ML,BOROSIL,725,39,VISION,40,0,0,0,30,,,,
8901309170208,bn430120026,6 n cascade glasses medium,CUT GLASSES - CASCADE MEDIUM 295 ML,BOROSIL,725,26,VISION,40,0,0,0,30,,,,
8901309170291,BV430100008,VISION 6 JUICE GLASSES ,VISION GLASS JUICE 120 ML,BOROSIL,395,187,VISION,40,0,0,0,30,,,,
8901309190138,NOT MENTIONED,MIXING BOWL 0.9 L,MIXING BOWL 0.9 L,BOROSIL,285,18,COMBINATION SET,50,0,0,0,40,,,,
8901309206815,ICS22CA3715,MICROWAVABLE ROUND CASSEROLE SET OF 3 700ML +1L+1.5L,S/3 ROUND CASSEROLE (0.7+1.0+1.5 LTR),BOROSIL,1595,7,COMBINATION SET,50,0,0,0,40,,,,
8901309207034,BVVIBKT6540,6 SMALL KATORIES,SMALL GLASS KATTORIES (105 ML),BOROSIL,595,115,VISION,40,0,0,0,30,,,,
8901309207041,BVAIBKT78340,6 LARGE KATORIES,LARGE GLASS KATORIES ,BOROSIL,595,9,VISION,40,0,0,0,30,,,,
8901309207195,bn430120020,6 n medallion glasses medium,CUT GLASSES - MEDALLIONS MEDIUM 295 ML,BOROSIL,725,23,VISION,40,0,0,0,30,,,,
8901309207539,BT0750WPW11,KRISPY POP- UP TOASTER,KRISPY POP-UP TOASTER,BOROSIL,2390,0,TOASTER,36,4,3,2,26,,,,
8901309207560,BT442500077,BOROSIL CHIMNEY 100CP,BOROSIL LANTERN GLOBES 100 CP,BOROSIL,175,0,CHIMNEY,25,0,0,0,15,,,,
8901309208024,NOT MENTIONED,6 N medium vision d'signer glasses krip white,6 N medium vision d'signer glasses krip white,BOROSIL,605,34,VISION,40,0,0,0,30,,,,
8901309208062,NOT MENTIONED,6 n krip black large ,"d,signer giasses",BOROSIL,660,6,VISION,40,0,0,0,30,,,,
8901309208758,BJMG500W11,PRIMUS II-500 W,PRIMUS II 500 W JUICER MIXER GRINDER,BOROSIL,4990,6,JUICER,36,4,3,2,26,,,,
8901309208772,BVVIBC305S4,VISION CLASSIC DELITE MUGS SET OF 4,VISION CLASSIC DELITE 305 ML (SET OF 4),BOROSIL,795,38,VISION,40,0,0,0,30,,,,
8901309209953,IH22MB01290,EVERYDAY MIXING BOWL WITH LID SET OF 2 900 ML +900 ML ,S/2 MIXING BOWLS WITH LID (0.9+0.9L),BOROSIL,1045,6,MIXING BOWL SET,60,0,0,0,50,,,,
8901309210409,ICY22SD3320,320ML MICROWAVABLE GLASS LUNCH BOX SET OF 3 SQUARE,S/3 TIFFIN KLIP-N-STORE SQ. 320 ML,BOROSIL,1345,52,LUNCH BOX KLIP N STORE,60,0,0,0,50,,,,
8901309211277,IVJOOJ25A02,AMPHORA-1L,AMPHORA-1L,BOROSIL,335,2,JUG BOROSIL,30,0,0,0,20,,,,
8901309211291,BGRILLSS22,JUMBO GRILL,JUMBO GRILL,BOROSIL,3890,9,SANDWICH MAKER,36,4,3,2,26,,,,
8901309211468,BKE1LSSB21,EVA 1L,EVA 1L SS KETTLE,BOROSIL,1990,23,ELECTRIC KETTLE,36,4,3,2,26,,,,
8901309211680,HDTRAKDB056,AKHAND  DIYA BRASS SMALL,BOROSIL AKHAND DIYA BRASS SMALL,BOROSIL,575,25,DIYA,30,0,0,0,20,,,,
8901309211697,HDTRAKDB100,AKHAND  DIYA BRASS MEDIUM,BOROSIL AKHAND DIYA BRASS MED,BOROSIL,775,95,DIYA,30,0,0,0,20,,,,
8901309211703,HDTRAKDB350,AKHAND  DIYA BRASS LARGE,BOROSIL AKHAND DIYA BRASS LARGE,BOROSIL,1195,115,DIYA,30,0,0,0,20,,,,
8901309211710,HDTRAKDN056,NICKL DIYA SMALL,BOROSIL AKHAND DIYA NICKEL SMALL,BOROSIL,625,28,DIYA,30,0,0,0,20,,,,
8901309211727,HDTRAKDN100,BOROSIL AKHAND DIYA MEDIUM,BOROSIL AKHAND DIYA NICKEL MED,BOROSIL,875,14,DIYA,30,0,0,0,20,,,,
8901309211734,HDTRAKDN350,NICKL DIYA LARGE,BOROSIL AKHAND DIYA NICKEL LARGE,BOROSIL,725,23,DIYA,30,0,0,0,20,,,,
8901309212601,BVNABBMG500,VISION SET OF 2 CLASSIC GRANDE MUGS,CLASSIC GRANDE LARGE (500 ML) - SET OF 2,BOROSIL,330,7,VISION,40,0,0,0,30,,,,
8901309212618,BVNABECD120,VISION SET OF 6 ESPRESSO CLASSIC,ESPRESSO CLASSIC (120 ML),BOROSIL,495,74,VISION,40,0,0,0,30,,,,
8901309212625,NOT MENTIONED,VISION ELEGANCE GLASS 270 ML,VISION ELEGANCE GLASS,BOROSIL,325,8,VISION,40,0,0,0,30,,,,
8901309213134,BJU50SSB11,PRIMUS 500W SS,PRIMUS 500W SS JUICER-SB11,BOROSIL,4990,37,JUICER,36,4,3,2,26,,,,
8901309213578,IH77TS11702,CLASSIC TEA SET MINI,S/2 COMB.-CARAFE 0.65 + 2 PC CLASSIC MUG,BOROSIL,895,11,TEA SET BOROSIL,30,2,0,0,20,,,,
8901309213585,ICYSET2001T,DESSERT SET,S/2 COMB. - OVAL 0.7 + VENUS KATTORI,BOROSIL,715,36,COMBINATION SET,50,0,0,0,40,,,,
8901309214445,BGFGBTIF0162,400 ML MICROWAVABLE GLASS LUNCH BOX ROUND - SET OF 2,400 ML MICROWAVABLE GLASS LUNCH BOX ROUND - SET OF 2,BOROSIL,945,58,LUNCH BOX KLIP N STORE,60,0,0,0,50,,,,
8901309215350,NOT MENTIONED,EMPOLI GIASSES 305 ML,EMPOLI GIASSES 305 ML,BOROSIL,450,3,OLD GLASSES BOROSIL,40,0,0,0,30,,,,
8901309218337,IW11KT17006,6 DESSERT KATORIES,DESSERT KATORIES - 170 ML (SET OF 6),BOROSIL,595,7,DISHES AND CASSEROLES,30,2,0,0,20,,,,
8901309218474,IKJ75130750,VACUFRESH JAR 750 ML,BOROSILICATE GLASS JAR WITH PIASTIC LIP,BOROSIL,395,12,JAR BOROSIL,50,0,0,0,40,,,,
8901309218580,IY22CAS0271,MICROWAVABLE SET OF 2 ROUND CASSEROLE 0.7 L+1.0 L,SET/2 - ROUND CASSEROLE 0.7 + 1/0 LTR,BOROSIL,1125,4,COMBINATION SET,50,0,0,0,40,,,,
8901309218610,NOT MENTIONED,VISION COLOUR MUG,GLASS MUGS GREEN HANDLE MUG,BOROSIL,115,38,VISION,40,0,0,0,30,,,,
8901309218658,NOT MENTIONED,VISION COLOUR MUG,GLASS MUGS BROWN HANDLE MUG,BOROSIL,695,30,VISION,40,0,0,0,30,,,,
8901309219051,BVVREBDM295,6 N vislon glasses red buds  medium,6 N vislon glasses red buds  medium,BOROSIL,605,48,VISION,40,0,0,0,30,,,,
